,0
1053,1797
1054,988
1055,315
1056,1142
1057,1830
1058,1722
1059,1285
1060,212
1061,538
1062,956
1063,1867
1064,465
1065,631
1066,1290
1067,795
1068,1172
1069,1260
1070,651
1071,195
1072,131
1073,484
1074,1359
1075,347
1076,915
1077,1302
1078,535
1079,1757
1080,945
1081,842
1082,1240
1083,1362
1084,833
1085,1190
1086,285
1087,1826
1088,990
1089,242
1090,1252
1091,157
1092,534
1093,1265
1094,104
1095,1644
1096,1274
1097,683
1098,1421
1099,1870
1100,243
1101,837
1102,263
1103,352
1104,295
1105,1131
1106,350
1107,879
1108,237
1109,1209
1110,600
1111,135
1112,162
1113,532
1114,1863
1115,1807
1116,1728
1117,864
1118,1892
1119,48
1120,1010
1121,680
1122,119
1123,1347
1124,427
1125,793
1126,338
1127,304
1128,1679
1129,1352
1130,1355
1131,1046
1132,1415
1133,38
1134,982
1135,1163
1136,995
1137,120
1138,1140
1139,1137
1140,726
1141,1277
1142,301
1143,1281
1144,1405
1145,971
1146,205
1147,491
1148,1072
1149,92
1150,12
1151,1815
