,0
365,1574
366,396
367,251
368,666
369,96
370,1254
371,1609
372,50
373,1487
374,1123
375,1909
376,972
377,397
378,424
379,1087
380,1704
381,1667
382,1533
383,681
384,742
385,1242
386,1625
387,534
388,1581
389,1648
390,1290
391,1791
392,1253
393,197
394,1112
395,1535
396,1814
397,1703
398,1530
399,1130
400,689
401,676
402,1369
403,783
404,1089
405,1324
406,67
407,94
408,810
409,721
410,1554
411,12
412,672
413,1203
414,545
415,1080
416,697
417,1764
418,80
419,664
420,854
421,610
422,1198
423,1580
424,341
425,1109
426,195
427,1179
428,1345
429,1765
430,406
431,1497
432,1797
433,1383
434,1119
435,504
436,348
437,1656
438,1694
439,22
440,1502
441,1840
442,1026
443,1748
444,1483
445,876
446,1095
447,873
448,565
449,1332
450,654
451,1813
452,631
453,1404
454,862
455,32
456,1908
457,1174
458,560
459,1721
460,899
461,1402
462,863
463,1350
464,1167
465,994
466,1234
467,320
468,172
469,1199
470,904
471,339
472,580
473,1830
474,726
475,887
476,734
477,1177
478,682
479,1359
480,1714
481,885
482,745
483,1248
484,57
485,203
486,1158
487,761
488,62
489,866
490,1493
491,959
492,1274
493,1281
494,1352
495,1722
496,1387
497,1005
498,1072
499,1647
500,1001
501,1257
502,304
503,749
504,1910
505,1601
506,502
507,1382
508,549
509,1489
510,345
511,625
512,178
513,21
514,1773
515,1083
516,1230
517,1251
518,1804
519,947
520,1666
521,507
522,1884
523,990
524,381
525,292
526,1145
527,434
528,680
529,1870
530,1035
531,995
532,1808
533,1438
534,1307
535,1043
536,597
537,915
538,212
539,961
540,879
541,1874
542,1711
543,1441
544,1393
545,181
546,1662
547,1795
548,1503
549,538
550,988
551,199
552,328
553,1335
554,11
555,1584
556,202
557,365
558,1215
559,1259
560,1264
561,1915
562,1728
563,371
564,1856
565,1521
566,413
567,1550
568,1429
569,620
570,417
571,480
572,1210
573,1122
574,1356
575,1802
576,1314
577,827
578,894
579,1552
580,567
581,1646
582,1339
583,468
584,1622
585,1665
586,927
587,710
588,692
589,1261
590,820
591,267
592,1888
593,127
594,1009
595,137
596,1512
597,916
598,1417
599,789
600,747
601,803
602,1060
603,1273
604,1301
605,1881
606,465
607,509
608,351
609,159
610,1096
611,277
612,1653
613,715
614,404
615,1152
616,1400
617,1470
618,370
619,1435
620,422
621,400
622,260
623,955
624,833
625,655
626,276
627,408
628,754
629,1481
630,1720
631,705
632,1011
633,541
634,1137
635,116
636,1458
637,1706
638,250
639,853
640,1322
641,1063
642,852
643,1739
644,583
645,52
646,372
647,629
648,421
649,1854
650,138
651,18
652,232
653,605
654,352
655,484
656,615
657,494
658,1827
659,151
660,1793
661,363
662,343
663,1894
664,390
665,118
666,1386
667,1763
668,1021
669,1816
670,1661
671,1312
672,239
673,1327
674,1784
675,1891
676,1635
677,1395
678,391
679,71
680,1812
681,411
682,1218
683,1822
684,1833
685,1787
686,996
687,1570
688,784
689,1901
690,321
691,1448
692,818
693,1723
694,1337
695,572
696,1752
697,831
698,420
699,187
700,142
701,1633
702,1045
703,1602
704,1275
705,1252
706,88
707,1615
708,1221
709,992
710,757
711,1129
712,595
713,1342
714,1803
715,269
716,470
717,1036
718,845
719,679
720,1776
721,1258
722,1423
723,1247
724,1183
725,74
726,1657
727,719
728,815
729,861
730,690
731,102
732,566
733,1713
734,1236
735,1867
736,1066
737,471
738,1898
739,358
740,1597
741,683
742,425
743,1285
744,160
745,124
746,1449
747,439
748,1216
749,720
750,1774
751,1086
752,793
753,402
754,517
755,888
756,1233
757,1144
758,84
759,1023
760,1207
761,1114
762,830
763,694
764,1756
765,1187
766,283
767,61
768,1244
769,781
770,1471
771,1782
772,90
773,1439
774,270
775,1585
776,1412
777,1650
778,1397
779,505
780,1101
781,570
782,442
783,1262
784,703
785,948
786,743
787,1571
788,702
789,1517
790,1464
791,771
792,441
793,1213
794,165
795,89
796,609
797,786
798,1102
799,284
800,375
801,571
802,881
803,946
804,444
805,522
806,119
807,64
808,983
809,54
810,1875
811,367
812,1133
813,1116
814,489
815,1016
816,1675
817,1326
818,114
819,764
820,807
821,670
822,1536
823,17
824,539
825,344
826,930
827,1734
828,1160
829,1367
830,361
831,1317
832,1641
833,1320
834,870
835,635
836,120
837,293
838,1136
839,1670
840,1520
841,334
842,1619
843,244
844,775
845,1697
846,333
847,273
848,1702
849,606
850,1843
851,8
852,1340
853,868
854,1000
855,1847
856,1223
857,1224
858,1911
859,364
860,601
861,448
862,217
863,1846
864,869
865,510
866,1175
867,675
868,325
869,272
870,1801
871,246
872,1015
873,1789
874,16
875,1573
876,152
877,1250
878,957
879,130
880,77
881,1157
882,240
883,1577
884,500
885,1514
886,452
887,1895
888,1719
889,1391
890,1298
891,1105
892,1741
893,1194
894,1548
895,488
896,1642
897,1048
898,864
899,644
900,529
901,225
902,1478
903,1750
904,1269
905,1596
906,233
907,1858
908,1302
909,1805
910,423
911,1204
912,1346
913,429
914,966
915,503
916,1057
917,194
918,552
919,1505
920,1197
921,1727
922,611
923,1318
924,1139
925,677
926,1524
927,937
928,1405
929,60
930,301
931,1075
932,1873
933,535
934,1190
935,823
936,242
937,960
938,1454
939,1068
940,243
941,718
942,432
943,315
944,1679
945,1052
946,1237
947,548
948,1780
949,1288
950,1544
951,1737
952,867
953,905
954,1125
955,613
956,891
957,476
958,1108
959,938
960,809
961,1485
962,1073
963,1686
964,326
965,316
966,1459
967,506
968,1329
969,882
970,394
971,1006
972,443
973,1399
974,1473
975,562
976,903
977,979
978,1672
979,85
980,1868
981,498
982,48
983,87
984,1861
985,235
986,1575
987,640
988,1599
989,1002
990,1792
991,1775
992,1362
993,3
994,1692
995,446
996,1170
997,1271
998,338
999,1094
1000,1206
1001,134
1002,66
1003,741
1004,832
1005,19
1006,770
1007,1492
1008,95
1009,213
1010,1316
1011,1450
1012,1098
1013,920
1014,1467
1015,1724
1016,28
1017,42
1018,1110
1019,730
1020,1168
1021,1717
1022,30
1023,1725
1024,838
1025,532
1026,1287
1027,1159
1028,984
1029,154
1030,0
1031,147
1032,13
1033,1482
1034,902
1035,524
1036,622
1037,220
1038,1736
1039,350
1040,2
1041,1545
1042,1115
1043,241
1044,1700
1045,211
1046,627
1047,748
1048,584
1049,1343
1050,819
1051,954
1052,1313
1053,291
1054,774
1055,1010
1056,1696
1057,618
1058,1134
1059,101
1060,586
1061,1192
1062,1742
1063,551
1064,1824
1065,542
1066,1344
1067,1849
1068,322
1069,33
1070,1142
1071,576
1072,297
1073,799
1074,557
1075,1030
1076,661
1077,518
1078,1059
1079,1769
1080,1079
1081,1484
1082,592
1083,1034
1084,923
1085,1844
1086,1407
1087,353
1088,837
1089,779
1090,698
1091,913
1092,1377
1093,1606
1094,1607
1095,981
1096,1165
1097,850
1098,619
1099,646
1100,252
1101,1018
1102,1572
1103,591
1104,821
1105,1384
1106,469
1107,300
1108,1349
1109,1385
1110,317
1111,129
1112,210
1113,1354
1114,1188
1115,926
1116,1434
1117,1309
1118,855
1119,639
1120,1636
1121,1783
1122,1106
1123,1300
1124,856
1125,1638
1126,1
1127,1590
1128,1361
1129,305
1130,693
1131,986
1132,590
1133,1709
1134,342
1135,1214
1136,1785
1137,1126
1138,144
1139,653
1140,612
1141,1286
1142,49
1143,285
1144,435
1145,1568
1146,234
1147,78
1148,474
1149,1857
1150,878
1151,1699
