,0
313,46
314,314
315,353
316,1713
317,643
318,1720
319,934
320,1586
321,338
322,1424
323,1495
324,1313
325,952
326,954
327,1085
328,325
329,427
330,1256
331,357
332,1015
333,542
334,1585
335,378
336,1461
337,62
338,1041
339,224
340,535
341,73
342,458
343,1745
344,119
345,866
346,539
347,375
348,441
349,1915
350,630
351,112
352,90
353,1458
354,856
355,1353
356,709
357,1288
358,205
359,1763
360,1000
361,1627
362,971
363,157
364,116
365,1647
366,308
367,211
368,394
369,1483
370,242
371,250
372,1909
373,332
374,1056
375,1242
376,845
377,1152
378,1351
379,1741
380,1884
381,689
382,891
383,1699
384,366
385,1734
386,1077
387,1033
388,521
389,74
390,1782
391,540
392,183
393,71
394,681
395,1489
396,1738
397,876
398,339
399,1272
400,273
401,216
402,1649
403,769
404,380
405,1254
406,1783
407,1473
408,864
409,1177
410,1470
411,1648
412,1024
413,1904
414,1227
415,165
416,159
417,1141
418,760
419,1626
420,537
421,1757
422,1707
423,1695
424,421
425,151
426,295
427,499
428,1681
429,1240
430,372
431,113
432,1554
433,580
434,1151
435,252
436,756
437,1349
438,444
439,1486
440,504
441,209
442,1796
443,1231
444,1463
445,787
446,1615
447,682
448,628
449,40
450,412
451,1133
452,1522
453,1908
454,1855
455,1192
456,1698
457,525
458,640
459,1888
460,1068
461,1506
462,603
463,383
464,721
465,1815
466,304
467,1183
468,1330
469,1260
470,816
471,570
472,1104
473,49
474,1811
475,1709
476,1827
477,789
478,53
479,1638
480,1570
481,1817
482,509
483,133
484,1619
485,1717
486,1039
487,317
488,1592
489,1376
490,788
491,783
492,597
493,988
494,75
495,1285
496,1670
497,800
498,1833
499,1702
500,818
501,202
502,1382
503,1198
504,1773
505,1339
506,810
507,1266
508,1329
509,1081
510,584
511,1245
512,1359
513,854
514,1402
515,1252
516,229
517,1120
518,828
519,786
520,543
521,329
522,1058
523,180
524,629
525,1617
526,1435
527,1043
528,333
529,588
530,852
531,694
532,503
533,1086
534,1836
535,269
536,577
537,1200
538,1274
539,1849
540,666
541,482
542,141
543,595
544,30
545,1158
546,1777
547,232
548,1269
549,1210
550,1803
551,152
552,1361
553,1335
554,1332
555,878
556,858
557,1261
558,322
559,1386
560,661
561,1543
562,698
563,1160
564,1106
565,1019
566,1079
567,1098
568,1066
569,863
570,293
571,1426
572,284
573,54
574,1065
575,169
576,305
577,544
578,646
579,989
580,654
581,349
582,102
583,743
584,330
585,1834
586,1448
587,517
588,1749
589,417
590,1780
591,358
592,406
593,1355
594,1215
595,1348
596,461
597,832
598,790
599,1518
600,1114
601,601
602,343
603,926
604,364
605,1211
606,1002
607,344
608,1505
609,131
610,171
611,538
612,882
613,425
614,471
615,1379
616,1010
617,549
618,1069
619,60
620,321
621,340
622,1579
623,1748
624,567
625,1668
626,245
627,1875
628,1480
629,1723
630,1750
631,1127
632,1030
633,26
634,126
635,360
636,1485
637,915
638,626
639,1042
640,187
641,1237
642,837
643,688
644,1735
645,572
646,982
647,884
648,1718
649,1108
650,1342
651,176
652,24
653,156
654,1063
655,700
656,994
657,1821
658,1306
659,1029
660,1545
661,1365
662,983
663,1832
664,683
665,1186
666,748
667,1639
668,590
669,1642
670,1519
671,1199
672,400
673,706
674,384
675,1577
676,368
677,424
678,676
679,334
680,1350
681,177
682,1894
683,1584
684,1516
685,991
686,1354
687,440
688,1863
689,779
690,78
691,1706
692,1224
693,6
694,143
695,671
696,1666
697,312
698,1340
699,1816
700,545
701,149
702,801
703,1726
704,697
705,1179
706,1109
707,35
708,1572
709,1046
710,480
711,978
712,263
713,1644
714,253
715,331
716,1206
717,409
718,811
719,515
720,506
721,1826
722,900
723,265
724,1181
725,1157
726,1258
727,963
728,142
729,744
730,1674
731,435
732,1168
733,691
734,1315
735,1013
736,488
737,633
738,906
739,751
740,692
741,1667
742,1685
743,291
744,92
745,1373
746,88
747,1287
748,653
749,1854
750,1898
751,423
752,899
753,674
754,1228
755,890
756,1441
757,1598
758,61
759,1164
760,571
761,1253
762,1145
763,1444
764,63
765,96
766,998
767,649
768,463
769,1404
770,1176
771,1539
772,267
773,1391
774,1180
775,1768
776,1105
777,134
778,392
779,792
780,827
781,618
782,280
783,1357
784,1776
785,390
786,1072
787,341
788,1174
789,672
790,184
791,1653
792,946
793,1316
794,1356
795,1491
796,552
797,115
798,514
799,170
800,933
801,1661
802,442
803,1736
804,834
805,1229
806,826
807,1279
808,1366
809,1526
810,1334
811,1308
812,249
813,1867
814,1265
815,498
816,1067
817,1608
818,883
819,67
820,475
821,1460
822,1018
823,970
824,1126
825,702
826,641
827,260
828,1080
829,56
830,1568
831,1191
832,1686
833,1364
834,1502
835,1602
836,868
837,531
838,861
839,905
840,1765
841,1453
842,1861
843,534
844,1251
845,361
846,1219
847,1052
848,286
849,1392
850,82
851,336
852,1625
853,516
854,1813
855,1314
856,1788
857,592
858,37
859,492
860,777
861,644
862,559
863,1714
864,218
865,454
866,246
867,449
868,2
869,781
870,1663
871,396
872,32
873,1262
874,318
875,1729
876,642
877,173
878,197
879,1846
880,1560
881,1201
882,1
883,512
884,1775
885,961
886,609
887,41
888,1791
889,1393
890,1128
891,278
892,547
893,1887
894,148
895,932
896,1655
897,117
898,185
899,1368
900,206
901,822
902,496
903,426
904,1747
905,1249
906,684
907,438
908,473
909,1255
910,467
911,1880
912,1154
913,1432
914,1632
915,1553
916,1138
917,1614
918,1541
919,973
920,450
921,282
922,1705
923,174
924,949
925,93
926,1876
927,1323
928,376
929,1809
930,1331
931,1171
932,100
933,1061
934,1156
935,208
936,848
937,579
938,1049
939,346
940,457
941,1912
942,1310
943,223
944,645
945,1567
946,1628
947,398
948,1511
949,1325
950,1241
951,460
952,97
953,528
954,967
955,1235
956,1616
957,729
958,1595
959,593
960,1370
961,1871
962,1566
963,939
964,302
965,327
966,936
967,1594
968,1014
969,98
970,1148
971,896
972,1762
973,1411
974,310
975,865
976,335
977,1132
978,898
979,636
980,1905
981,1778
982,1064
983,1410
984,1278
985,1673
986,722
987,248
988,1529
989,1284
990,1781
991,1051
992,556
993,1173
994,1701
995,1509
996,767
997,254
998,464
999,1845
1000,796
1001,614
1002,1786
1003,1669
1004,1445
1005,951
1006,668
1007,416
1008,1882
1009,1121
1010,669
1011,780
1012,773
1013,814
1014,274
1015,1443
1016,128
1017,1406
1018,1419
1019,43
1020,993
1021,65
1022,393
1023,10
1024,1557
1025,772
1026,1371
1027,701
1028,843
1029,1208
1030,1490
1031,299
1032,964
1033,288
1034,805
1035,563
1036,1038
1037,1311
1038,553
1039,1293
1040,1246
1041,1296
1042,175
1043,1050
1044,1779
1045,561
1046,221
1047,1319
1048,1731
1049,1008
1050,944
1051,369
1052,667
1053,163
1054,918
1055,1479
1056,459
1057,201
1058,255
1059,1166
1060,479
1061,1341
1062,1818
1063,1196
1064,802
1065,481
1066,226
1067,266
1068,1534
1069,508
1070,1678
1071,962
1072,829
1073,909
1074,1899
1075,1389
1076,1430
1077,324
1078,1790
1079,1850
1080,1295
1081,1652
1082,1418
1083,985
1084,27
1085,69
1086,707
1087,1860
1088,436
1089,1212
1090,447
1091,455
1092,725
1093,1388
1094,687
1095,1878
1096,582
1097,59
1098,1823
1099,941
1100,1890
1101,859
1102,1184
1103,1054
1104,1499
1105,1276
1106,399
1107,1610
1108,1852
1109,1378
1110,1507
1111,1084
1112,924
1113,1374
1114,581
1115,1587
1116,1907
1117,1897
1118,1645
1119,14
1120,1025
1121,1604
1122,953
1123,768
1124,34
1125,1851
1126,851
1127,1146
1128,1103
1129,1496
1130,262
1131,1292
1132,695
1133,1305
1134,373
1135,1403
1136,1561
1137,121
1138,1841
1139,634
1140,846
1141,1396
1142,1282
1143,9
1144,1605
1145,1321
1146,696
1147,520
1148,110
1149,1872
1150,1135
1151,776
