,0
386,676
387,64
388,1233
389,1824
390,1757
391,1210
392,256
393,192
394,1446
395,1548
396,731
397,1648
398,1915
399,745
400,956
401,13
402,747
403,1910
404,297
405,1550
406,1896
407,844
408,1609
409,225
410,543
411,1188
412,821
413,820
414,1784
415,129
416,1832
417,757
418,826
419,207
420,1032
421,686
422,1449
423,693
424,975
425,860
426,1214
427,969
428,474
429,683
430,514
431,879
432,921
433,569
434,40
435,537
436,1384
437,1013
438,1191
439,1617
440,320
441,384
442,414
443,1568
444,1696
445,1480
446,1518
447,1563
448,1376
449,892
450,1807
451,1125
452,1116
453,1207
454,928
455,819
456,662
457,1666
458,171
459,1547
460,1220
461,1422
462,540
463,981
464,596
465,1881
466,752
467,56
468,1441
469,364
470,1356
471,1128
472,25
473,1109
474,591
475,644
476,1159
477,1345
478,1245
479,673
480,368
481,1656
482,134
483,1884
484,887
485,946
486,994
487,1232
488,272
489,1298
490,260
491,808
492,1333
493,904
494,1438
495,1364
496,243
497,1227
498,622
499,334
500,58
501,1127
502,139
503,640
504,982
505,217
506,532
507,635
508,1098
509,1523
510,1372
511,1399
512,1433
513,759
514,599
515,1457
516,1780
517,190
518,778
519,120
520,285
521,341
522,1530
523,575
524,922
525,631
526,1520
527,1347
528,1728
529,1024
530,1874
531,353
532,1834
533,816
534,1854
535,465
536,84
537,559
538,1224
539,793
540,1542
541,558
542,278
543,1668
544,1182
545,1775
546,726
547,1200
548,33
549,392
550,1404
551,1626
552,866
553,1724
554,1738
555,37
556,677
557,1825
558,801
559,869
560,1868
561,709
562,572
563,177
564,1870
565,1573
566,504
567,748
568,1029
569,658
570,1215
571,424
572,1783
573,690
574,1015
575,3
576,1577
577,1579
578,797
579,728
580,937
581,762
582,1042
583,647
584,176
585,1152
586,1394
587,53
588,782
589,1902
590,1141
591,1649
592,1000
593,870
594,1904
595,888
596,1026
597,639
598,71
599,538
600,1287
601,739
602,584
603,795
604,900
605,784
606,440
607,268
608,1221
609,1431
610,1478
611,1725
612,1581
613,1752
614,452
615,1458
616,1539
617,1765
618,126
619,1862
620,966
621,1493
622,955
623,1290
624,461
625,1864
626,186
627,519
628,1065
629,518
630,361
631,1417
632,173
633,1023
634,1263
635,562
636,145
637,1335
638,774
639,412
640,806
641,1169
642,857
643,585
644,1271
645,427
646,107
647,184
648,1111
649,1117
650,1559
651,289
652,152
653,1906
654,1087
655,529
656,1063
657,1320
658,694
659,487
660,788
661,1386
662,486
663,42
664,337
665,1908
666,657
667,1803
668,1679
669,749
670,654
671,1165
672,1302
673,178
674,209
675,587
676,1264
677,204
678,283
679,1242
680,86
681,1814
682,899
683,132
684,1723
685,692
686,1313
687,1601
688,977
689,1486
690,1046
691,873
692,1387
693,1536
694,1710
695,1592
696,167
697,1746
698,1222
699,1105
700,910
701,389
702,294
703,743
704,1034
705,758
706,8
707,146
708,934
709,903
710,1463
711,382
712,66
713,1774
714,189
715,679
716,880
717,417
718,1732
719,1508
720,576
721,606
722,1471
723,390
724,1736
725,444
726,1789
727,1802
728,1097
729,1164
730,52
731,484
732,618
733,1195
734,1492
735,1136
736,688
737,233
738,89
739,1425
740,119
741,1635
742,1091
743,1462
744,629
745,200
746,1767
747,1362
748,842
749,838
750,397
751,430
752,646
753,1094
754,1395
755,1611
756,1453
757,1831
758,1863
759,660
760,1275
761,571
762,16
763,810
764,1760
765,1442
766,1456
767,1629
768,1599
769,1363
770,968
771,1554
772,1821
773,21
774,380
775,471
776,87
777,850
778,1080
779,1157
780,751
781,1667
782,1301
783,12
784,1285
785,1145
786,1286
787,1060
788,1402
789,649
790,1454
791,370
792,1143
793,737
794,336
795,1582
796,744
797,1865
798,730
799,1569
800,715
801,1755
802,1625
803,1469
804,1120
805,1077
806,1867
807,1361
808,1857
809,1597
810,1303
811,1695
812,735
813,1512
814,1816
815,470
816,1155
817,852
818,1751
819,609
820,183
821,1772
822,500
823,1633
824,998
825,1149
826,1866
827,350
828,976
829,1288
830,522
831,653
832,182
833,1671
834,45
835,476
836,491
837,1010
838,648
839,480
840,22
841,755
842,1591
843,1045
844,1218
845,1206
846,1740
847,661
848,265
849,1379
850,1373
851,1405
852,1875
853,760
854,849
855,621
856,1515
857,1719
858,1677
859,1837
860,395
861,149
862,874
863,1225
864,252
865,680
866,1353
867,1230
868,573
869,18
870,983
871,862
872,666
873,1079
874,996
875,521
876,534
877,1114
878,15
879,1344
880,88
881,1891
882,610
883,1001
884,919
885,1022
886,718
887,963
888,1787
889,1556
890,1485
891,1216
892,333
893,1075
894,1099
895,678
896,1295
897,1403
898,1645
899,456
900,1705
901,1897
902,1416
903,188
904,93
905,1003
906,455
907,1007
908,561
909,303
910,696
911,634
912,335
913,1241
914,871
915,387
916,1371
917,257
918,1614
919,1499
920,1618
921,1823
922,121
923,1296
924,198
925,1551
926,1390
927,1701
928,226
929,1479
930,457
931,1564
932,1549
933,1297
934,1055
935,1878
936,222
937,1613
938,70
939,717
940,1583
941,31
942,174
943,1879
944,7
945,1871
946,1566
947,1507
948,574
949,1239
950,1235
951,1370
952,665
953,34
954,1553
955,1900
956,1154
957,865
958,1156
959,1014
960,1733
961,215
962,1171
963,460
964,1398
965,346
966,1138
967,1341
968,1860
969,767
970,299
971,1876
972,1799
973,1594
974,369
975,472
976,261
977,1905
978,1810
979,520
980,1132
981,780
982,1193
983,1893
984,941
985,1388
986,55
987,822
988,1410
989,410
990,859
991,91
992,1406
993,227
994,1567
995,1419
996,497
997,776
998,768
999,1226
1000,624
1001,839
1002,419
1003,1747
1004,122
1005,1632
1006,593
1007,511
1008,296
1009,1103
1010,1432
1011,1008
1012,1603
1013,416
1014,993
1015,117
1016,893
1017,1877
1018,376
1019,1498
1020,99
1021,69
1022,254
1023,1378
1024,373
1025,1381
1026,917
1027,1161
1028,1310
1029,701
1030,1064
1031,1025
1032,924
1033,302
1034,399
1035,1031
1036,1436
1037,772
1038,973
1039,1118
1040,1173
1041,1693
1042,450
1043,1605
1044,896
1045,965
1046,898
1047,725
1048,1338
1049,1809
1050,1375
1051,1121
1052,794
1053,936
1054,1323
1055,589
1056,1413
1057,685
1058,1428
1059,327
1060,1409
1061,323
1062,1712
1063,100
1064,155
1065,447
1066,128
1067,553
1068,175
1069,669
1070,967
1071,909
1072,594
1073,1293
1074,582
1075,1621
1076,1455
1077,201
1078,39
1079,1004
1080,1790
1081,1084
1082,1880
1083,1255
1084,1466
1085,1494
1086,663
1087,846
1088,97
1089,1278
1090,1017
1091,436
1092,111
1093,1534
1094,362
1095,1669
1096,393
1097,1883
1098,598
1099,581
1100,1716
1101,310
1102,1284
1103,1778
1104,1196
1105,829
1106,1684
1107,1184
1108,738
1109,1501
1110,1561
1111,279
1112,1212
1113,1418
1114,288
1115,1882
1116,1012
1117,266
1118,987
1119,324
1120,150
1121,1360
1122,1818
1123,1798
1124,1107
1125,282
1126,259
1127,1246
1128,1408
1129,493
1130,668
1131,1476
1132,1430
1133,812
1134,1659
1135,1496
1136,1396
1137,985
1138,1708
1139,659
1140,1451
1141,1628
1142,1779
1143,1074
1144,1654
1145,81
1146,939
1147,1389
1148,563
1149,1282
1150,1294
1151,72
