,0
426,1836
427,503
428,1666
429,409
430,1101
431,482
432,1651
433,1515
434,546
435,1775
436,491
437,1435
438,1359
439,1353
440,1471
441,1523
442,1768
443,649
444,1104
445,251
446,1600
447,661
448,339
449,1399
450,164
451,590
452,882
453,477
454,285
455,395
456,981
457,80
458,1500
459,883
460,587
461,1120
462,1639
463,470
464,689
465,1555
466,1663
467,141
468,1420
469,1450
470,243
471,440
472,1865
473,894
474,749
475,1783
476,1795
477,71
478,229
479,1680
480,284
481,6
482,532
483,179
484,411
485,1526
486,1650
487,1601
488,1099
489,903
490,1299
491,1315
492,392
493,682
494,870
495,1188
496,1134
497,1231
498,1326
499,1769
500,1495
501,171
502,727
503,340
504,1497
505,1073
506,1458
507,1267
508,326
509,1327
510,124
511,900
512,320
513,1703
514,1772
515,799
516,114
517,576
518,446
519,1849
520,406
521,517
522,1273
523,405
524,1571
525,1725
526,73
527,1248
528,927
529,1459
530,522
531,1109
532,1228
533,1280
534,1343
535,1214
536,202
537,1257
538,1909
539,1077
540,1001
541,534
542,315
543,1265
544,15
545,1485
546,1801
547,1846
548,867
549,1830
550,586
551,619
552,1448
553,1898
554,1804
555,1182
556,1739
557,601
558,1098
559,1746
560,1766
561,74
562,868
563,937
564,1596
565,1452
566,509
567,8
568,1187
569,512
570,1748
571,53
572,1648
573,537
574,1434
575,242
576,857
577,24
578,915
579,1213
580,584
581,1218
582,1211
583,931
584,334
585,1711
586,731
587,1545
588,838
589,690
590,330
591,908
592,995
593,425
594,1123
595,653
596,609
597,136
598,1861
599,1577
600,329
601,62
602,828
603,216
604,877
605,1223
606,29
607,1088
608,1752
609,298
610,1339
611,244
612,1285
613,422
614,694
615,400
616,1550
617,1201
618,1057
619,18
620,1019
621,700
622,1251
623,1454
624,483
625,940
626,1022
627,1035
628,866
629,1788
630,1510
631,1437
632,874
633,82
634,1345
635,1259
636,1332
637,107
638,827
639,621
640,1393
641,135
642,569
643,853
644,1275
645,203
646,983
647,1270
648,879
649,432
650,1150
651,92
652,849
653,622
654,1009
655,368
656,119
657,971
658,1757
659,1283
660,1556
661,1317
662,1535
663,1358
664,1467
665,803
666,1006
667,192
668,618
669,356
670,1329
671,20
672,187
673,817
674,613
675,1076
676,540
677,577
678,921
679,260
680,1078
681,1692
682,380
683,1199
684,1532
685,1125
686,160
687,947
688,1158
689,688
690,1751
691,1346
692,763
693,137
694,745
695,880
696,336
697,217
698,142
699,775
700,353
701,1126
702,1760
703,189
704,997
705,605
706,1002
707,961
708,555
709,996
710,656
711,56
712,1492
713,597
714,539
715,720
716,1738
717,1563
718,1782
719,1335
720,759
721,1376
722,1552
723,372
724,269
725,325
726,691
727,783
728,1433
729,1771
730,75
731,1330
732,32
733,1426
734,377
735,1318
736,750
737,1044
738,926
739,902
740,1198
741,276
742,1385
743,486
744,1763
745,132
746,1290
747,1036
748,1383
749,1578
750,1637
751,1608
752,115
753,1903
754,1789
755,1016
756,265
757,660
758,1800
759,116
760,484
761,1833
762,1137
763,1491
764,1056
765,295
766,633
767,1570
768,1256
769,1691
770,711
771,1163
772,1765
773,268
774,521
775,1174
776,1892
777,1842
778,800
779,580
780,1081
781,1671
782,462
783,1713
784,1133
785,134
786,1672
787,1911
788,1032
789,1384
790,526
791,1694
792,139
793,627
794,751
795,752
796,1082
797,489
798,381
799,176
800,959
801,388
802,1508
803,1910
804,1677
805,1483
806,616
807,1219
808,1589
809,1904
810,389
811,112
812,1316
813,1422
814,658
815,501
816,1091
817,344
818,441
819,1688
820,1503
821,277
822,1372
823,1502
824,790
825,1696
826,543
827,837
828,527
829,1391
830,280
831,732
832,1167
833,1186
834,742
835,1071
836,679
837,1197
838,1313
839,403
840,273
841,1083
842,1622
843,686
844,858
845,1024
846,28
847,572
848,549
849,1457
850,1030
851,1302
852,451
853,710
854,765
855,374
856,1269
857,841
858,33
859,271
860,1461
861,1164
862,1253
863,510
864,173
865,1379
866,1431
867,1309
868,79
869,195
870,1333
871,739
872,424
873,547
874,726
875,905
876,1129
877,778
878,1202
879,1657
880,16
881,502
882,952
883,104
884,1224
885,145
886,1424
887,435
888,1362
889,638
890,854
891,78
892,978
893,542
894,755
895,117
896,1689
897,1408
898,1292
899,1701
900,1499
901,973
902,456
903,659
904,1583
905,1733
906,91
907,1012
908,1632
909,479
910,1161
911,1912
912,1809
913,1184
914,362
915,257
916,1378
917,1472
918,299
919,1716
920,780
921,1235
922,226
923,121
924,1173
925,1282
926,1859
927,1778
928,1878
929,155
930,722
931,1147
932,1498
933,563
934,274
935,1049
936,1654
937,564
938,1455
939,254
940,473
941,1055
942,614
943,893
944,993
945,1451
946,1567
947,1406
948,1507
949,1138
950,896
951,1074
952,581
953,1025
954,999
955,951
956,1226
957,1616
958,100
959,453
960,450
961,1893
962,1603
963,4
964,47
965,1154
966,1730
967,81
968,967
969,1148
970,696
971,1293
972,772
973,1594
974,1566
975,796
976,1564
977,1436
978,1304
979,1008
980,701
981,1645
982,684
983,1295
984,1381
985,1684
986,99
987,1031
988,1880
989,802
990,1401
991,1419
992,897
993,1655
994,1682
995,288
996,511
997,901
998,1432
999,168
1000,1374
1001,262
1002,1255
1003,713
1004,193
1005,1445
1006,1786
1007,1621
1008,632
1009,1296
1010,201
1011,310
1012,708
1013,1410
1014,1064
1015,1890
1016,238
1017,1411
1018,1534
1019,871
1020,1501
1021,794
1022,1541
1023,1509
1024,1531
1025,624
1026,1479
1027,410
1028,1643
1029,822
1030,1390
1031,678
1032,163
1033,909
1034,261
1035,1678
1036,1628
1037,460
1038,1132
1039,227
1040,39
1041,69
1042,1850
1043,111
1044,1747
1045,188
1046,433
1047,1310
1048,1050
1049,128
1050,1398
1051,918
1052,1618
1053,1799
1054,875
1055,1810
1056,311
1057,773
1058,843
1059,296
1060,556
1061,1595
1062,1835
1063,346
1064,1297
1065,419
1066,150
1067,174
1068,776
1069,83
1070,399
1071,767
1072,939
1073,1587
1074,438
1075,1762
1076,306
1077,93
1078,393
1079,495
1080,223
1081,1712
1082,1466
1083,398
1084,1328
1085,1239
1086,215
1087,593
1088,725
1089,1708
1090,1014
1091,740
1092,1403
1093,1061
1094,1705
1095,1852
1096,1819
1097,1430
1098,663
1099,839
1100,1135
1101,1294
1102,553
1103,729
1104,1553
1105,924
1106,636
1107,528
1108,208
1109,1610
1110,266
1111,1781
1112,1659
1113,1360
1114,1428
1115,1323
1116,1731
1117,1146
1118,561
1119,335
1120,1753
1121,1529
1122,1612
1123,248
1124,1413
1125,379
1126,1876
1127,1490
1128,34
1129,768
1130,43
1131,497
1132,1877
1133,1652
1134,1007
1135,1879
1136,281
1137,1476
1138,70
1139,1871
1140,1823
1141,594
1142,1443
1143,1389
1144,687
1145,464
1146,1107
1147,327
1148,1494
1149,1669
1150,1370
1151,1511
