,0
565,825
566,28
567,732
568,200
569,218
570,48
571,650
572,560
573,1622
574,11
575,96
576,1322
577,517
578,959
579,196
580,1237
581,1112
582,554
583,114
584,1140
585,179
586,1066
587,1252
588,1172
589,1358
590,515
591,1367
592,482
593,1862
594,275
595,30
596,1515
597,1168
598,1372
599,1719
600,522
601,983
602,787
603,550
604,1100
605,1081
606,915
607,961
608,1199
609,1006
610,292
611,143
612,290
613,249
614,1192
615,952
616,607
617,510
618,774
619,1072
620,1522
621,1232
622,56
623,1774
624,1075
625,1265
626,439
627,1801
628,535
629,1314
630,241
631,704
632,1592
633,1124
634,1504
635,890
636,1468
637,1555
638,345
639,253
640,1579
641,933
642,854
643,1459
644,1096
645,442
646,1624
647,588
648,721
649,204
650,1021
651,413
652,880
653,1187
654,770
655,1312
656,0
657,1210
658,601
659,1002
660,817
661,1898
662,74
663,1723
664,339
665,1145
666,1065
667,537
668,271
669,1620
670,1687
671,307
672,838
673,649
674,946
675,765
676,906
677,437
678,1286
679,1087
680,916
681,1048
682,525
683,1228
684,225
685,1345
686,1365
687,832
688,277
689,260
690,1041
691,957
692,1108
693,1448
694,1724
695,1046
696,586
697,367
698,1791
699,1734
700,113
701,1512
702,756
703,1664
704,1262
705,1746
706,541
707,557
708,431
709,1151
710,1393
711,454
712,1080
713,465
714,543
715,386
716,304
717,1194
718,344
719,1674
720,1456
721,82
722,874
723,449
724,1220
725,1836
726,1188
727,1657
728,1874
729,1141
730,355
731,644
732,1660
733,1745
734,658
735,1474
736,220
737,202
738,603
739,1793
740,1840
741,263
742,518
743,741
744,6
745,1425
746,318
747,293
748,108
749,1165
750,583
751,1402
752,1253
753,1519
754,820
755,1767
756,571
757,66
758,443
759,1467
760,1059
761,1815
762,1068
763,132
764,1625
765,694
766,1104
767,24
768,1379
769,106
770,824
771,1349
772,642
773,18
774,469
775,350
776,1327
777,1671
778,1056
779,1127
780,1042
781,1676
782,1892
783,1516
784,360
785,674
786,1470
787,402
788,316
789,130
790,504
791,1839
792,1387
793,1591
794,37
795,1773
796,50
797,1503
798,1086
799,3
800,76
801,1651
802,849
803,1532
804,1559
805,876
806,868
807,1060
808,1914
809,618
810,216
811,129
812,1238
813,1870
814,664
815,392
816,1044
817,1288
818,408
819,1780
820,46
821,1642
822,1155
823,309
824,555
825,737
826,1285
827,602
828,801
829,1446
830,471
831,1550
832,727
833,605
834,285
835,1640
836,190
837,1421
838,20
839,542
840,505
841,317
842,857
843,558
844,763
845,1159
846,540
847,1517
848,149
849,532
850,1093
851,1619
852,887
853,363
854,1636
855,611
856,60
857,421
858,182
859,1849
860,366
861,569
862,1483
863,971
864,1090
865,1116
866,289
867,191
868,389
869,61
870,1663
871,1215
872,422
873,25
874,432
875,1545
876,620
877,73
878,343
879,573
880,250
881,686
882,492
883,1741
884,536
885,1289
886,1018
887,1352
888,852
889,790
890,1011
891,652
892,1298
893,1584
894,1590
895,1017
896,843
897,1398
898,215
899,1567
900,456
901,1693
902,1311
903,528
904,110
905,467
906,1284
907,1246
908,1603
909,1682
910,43
911,1655
912,696
913,1416
914,1781
915,459
916,614
917,70
918,481
919,493
920,1003
921,55
922,924
923,1614
924,193
925,1877
926,1146
927,598
928,738
929,1012
930,266
931,1007
932,708
933,917
934,497
935,288
936,4
937,918
938,1531
939,736
940,362
941,871
942,1733
943,848
944,1321
945,1154
946,99
947,1305
948,1701
949,1241
950,373
951,936
952,993
953,1451
954,1296
955,1659
956,805
957,1403
958,623
959,1658
960,944
961,1193
962,1690
963,1455
964,262
965,1208
966,198
967,1778
968,31
969,1553
970,185
971,1496
972,1897
973,1374
974,563
975,496
976,1430
977,1621
978,564
979,255
980,445
981,1389
982,335
983,1541
984,1604
985,1753
986,589
987,1557
988,327
989,1390
990,91
991,1605
992,865
993,1173
994,410
995,1747
996,1388
997,27
998,645
999,1587
1000,1534
1001,1054
1002,875
1003,958
1004,1443
1005,98
1006,416
1007,1630
1008,1632
1009,1294
1010,909
1011,464
1012,964
1013,1790
1014,248
1015,1871
1016,259
1017,1037
1018,1436
1019,455
1020,1381
1021,687
1022,636
1023,893
1024,1375
1025,97
1026,282
1027,1161
1028,1428
1029,1061
1030,1107
1031,122
1032,7
1033,1226
1034,47
1035,1408
1036,438
1037,678
1038,379
1039,1371
1040,1445
1041,553
1042,158
1043,1880
1044,261
1045,72
1046,1509
1047,725
1048,399
1049,1872
1050,1708
1051,1368
1052,257
1053,1310
1054,1479
1055,1835
1056,1319
1057,447
1058,1689
1059,1472
1060,1217
1061,1883
1062,1255
1063,668
1064,83
1065,1413
1066,624
1067,1378
1068,594
1069,794
1070,65
1071,1396
1072,1561
1073,659
1074,1511
1075,254
1076,1893
1077,1328
1078,1712
1079,1886
1080,1323
1081,1476
1082,1907
1083,669
1084,1184
1085,219
1086,898
1087,746
1088,985
1089,814
1090,634
1091,1050
1092,1293
1093,419
1094,398
1095,1156
1096,1583
1097,111
1098,296
1099,1196
1100,1499
1101,796
1102,1669
1103,1498
1104,1762
1105,1912
1106,1878
1107,812
1108,174
1109,1370
1110,896
1111,851
1112,1297
1113,310
1114,1730
1115,1278
1116,1905
1117,780
1118,941
1119,387
1120,168
1121,1031
1122,897
1123,1239
1124,1004
1125,776
1126,1212
1127,1818
1128,1566
1129,1235
1130,222
1131,772
1132,965
1133,556
1134,1494
1135,1882
1136,1166
1137,385
1138,1654
1139,574
1140,632
1141,1292
1142,1411
1143,802
1144,829
1145,582
1146,1121
1147,1410
1148,665
1149,1551
1150,117
1151,1295
