,0
472,837
473,694
474,535
475,816
476,386
477,801
478,650
479,1473
480,297
481,922
482,536
483,1589
484,602
485,1394
486,1720
487,1538
488,926
489,864
490,1125
491,1647
492,828
493,712
494,1437
495,360
496,841
497,711
498,1565
499,1225
500,1763
501,832
502,1691
503,847
504,41
505,461
506,1903
507,798
508,1116
509,177
510,1478
511,1591
512,724
513,911
514,675
515,616
516,765
517,293
518,1697
519,1257
520,709
521,868
522,1312
523,660
524,220
525,411
526,1911
527,948
528,702
529,1767
530,830
531,912
532,224
533,783
534,1099
535,1076
536,1771
537,361
538,1828
539,1420
540,1160
541,1152
542,92
543,1023
544,890
545,341
546,757
547,1715
548,338
549,418
550,1220
551,166
552,1062
553,968
554,619
555,906
556,597
557,475
558,920
559,1769
560,872
561,644
562,397
563,1569
564,309
565,141
566,824
567,1532
568,170
569,318
570,1742
571,779
572,1385
573,1086
574,1826
575,437
576,795
577,983
578,981
579,762
580,152
581,330
582,57
583,1233
584,245
585,483
586,929
587,1015
588,1892
589,744
590,131
591,1453
592,698
593,873
594,1384
595,1253
596,237
597,1348
598,809
599,1405
600,1357
601,719
602,312
603,120
604,558
605,1704
606,637
607,1101
608,194
609,48
610,1279
611,1672
612,1029
613,317
614,212
615,1063
616,1609
617,515
618,1434
619,80
620,661
621,1642
622,1424
623,715
624,1752
625,13
626,1491
627,1270
628,680
629,113
630,1117
631,448
632,1588
633,672
634,542
635,1094
636,900
637,1128
638,505
639,421
640,1460
641,354
642,1548
643,1514
644,1043
645,1571
646,138
647,1096
648,686
649,251
650,584
651,209
652,1570
653,1687
654,1263
655,1168
656,1909
657,1329
658,268
659,167
660,211
661,853
662,1723
663,1504
664,786
665,576
666,1665
667,1558
668,1028
669,502
670,165
671,357
672,1200
673,1333
674,1830
675,1516
676,1227
677,87
678,1915
679,162
680,804
681,23
682,1748
683,319
684,1377
685,1664
686,420
687,732
688,470
689,1399
690,781
691,519
692,102
693,1519
694,1140
695,516
696,1438
697,572
698,620
699,547
700,240
701,452
702,1512
703,1596
704,1497
705,42
706,382
707,1247
708,1102
709,1131
710,112
711,463
712,998
713,1093
714,819
715,1816
716,267
717,1192
718,1598
719,1670
720,854
721,1114
722,1686
723,640
724,1316
725,969
726,1387
727,334
728,923
729,1364
730,343
731,1724
732,26
733,721
734,810
735,1433
736,1242
737,1635
738,1629
739,760
740,523
741,544
742,826
743,1231
744,1692
745,1065
746,1219
747,891
748,1397
749,1369
750,1044
751,1198
752,1344
753,1123
754,228
755,499
756,1803
757,126
758,806
759,1483
760,1256
761,1650
762,504
763,1873
764,1366
765,375
766,205
767,320
768,305
769,135
770,1258
771,565
772,1805
773,1322
774,1607
775,84
776,1144
777,797
778,1033
779,778
780,1243
781,554
782,1187
783,647
784,1452
785,530
786,1510
787,1849
788,1660
789,1122
790,531
791,1082
792,265
793,487
794,557
795,270
796,861
797,38
798,210
799,568
800,1069
801,1651
802,1337
803,1041
804,1129
805,86
806,1379
807,935
808,1175
809,1019
810,1862
811,670
812,1906
813,1791
814,326
815,546
816,539
817,1137
818,1287
819,1544
820,1303
821,1112
822,101
823,1223
824,977
825,1554
826,181
827,1392
828,1894
829,1113
830,916
831,1386
832,1380
833,169
834,139
835,1825
836,130
837,1462
838,710
839,1459
840,233
841,1275
842,1896
843,1104
844,884
845,963
846,494
847,1813
848,899
849,287
850,1807
851,1342
852,1480
853,146
854,1758
855,1018
856,1797
857,1745
858,11
859,1391
860,1577
861,894
862,706
863,1703
864,980
865,1203
866,1183
867,384
868,1556
869,945
870,402
871,74
872,1581
873,863
874,123
875,562
876,1808
877,1729
878,957
879,451
880,196
881,449
882,1636
883,1354
884,1833
885,1057
886,191
887,430
888,1222
889,1072
890,1174
891,1320
892,600
893,427
894,534
895,1226
896,1561
897,851
898,1325
899,511
900,100
901,659
902,1171
903,1605
904,110
905,310
906,767
907,1061
908,1682
909,974
910,746
911,1878
912,1613
913,1900
914,1730
915,593
916,1852
917,393
918,121
919,1553
920,740
921,10
922,768
923,1319
924,1809
925,438
926,520
927,812
928,939
929,1208
930,1684
931,1246
932,1284
933,1396
934,433
935,238
936,98
937,898
938,839
939,206
940,1645
941,193
942,215
943,1311
944,1614
945,1551
946,31
947,1193
948,185
949,1899
950,1529
951,582
952,1014
953,1498
954,459
955,385
956,1037
957,1818
958,1472
959,695
960,39
961,776
962,1304
963,1654
964,722
965,725
966,632
967,174
968,1084
969,34
970,282
971,1278
972,1074
973,1374
974,1038
975,323
976,1296
977,1054
978,1406
979,1294
980,1501
981,678
982,1135
983,1509
984,111
985,1416
986,1851
987,1507
988,1479
989,1841
990,668
991,729
992,1156
993,843
994,1064
995,1876
996,1017
997,1008
998,70
999,419
1000,1823
1001,369
1002,376
1003,1652
1004,1587
1005,1595
1006,1528
1007,936
1008,1321
1009,223
1010,9
1011,581
1012,949
1013,634
1014,128
1015,1121
1016,1360
1017,219
1018,875
1019,1398
1020,1693
1021,117
1022,1912
1023,55
1024,1511
1025,993
1026,1890
1027,1239
1028,918
1029,701
1030,822
1031,1430
1032,687
1033,398
1034,208
1035,598
1036,1212
1037,1669
1038,736
1039,302
1040,495
1041,1790
1042,1148
1043,464
1044,508
1045,1331
1046,1451
1047,467
1048,967
1049,1705
1050,685
1051,1381
1052,1531
1053,1850
1054,1368
1055,1413
1056,802
1057,846
1058,1432
1059,574
1060,1643
1061,624
1062,1249
1063,496
1064,1409
1065,227
1066,1338
1067,1835
1068,198
1069,1798
1070,1490
1071,1494
1072,1012
1073,772
1074,1132
1075,1401
1076,924
1077,1893
1078,188
1079,1897
1080,299
1081,91
1082,1678
1083,69
1084,387
1085,279
1086,951
1087,1055
1088,1443
1089,1778
1090,1716
1091,708
1092,1781
1093,962
1094,1879
1095,1004
1096,1673
1097,713
1098,1604
1099,373
1100,1293
1101,155
1102,1196
1103,1786
1104,794
1105,533
1106,1610
1107,636
1108,163
1109,623
1110,1276
1111,1628
1112,1708
1113,1690
1114,796
1115,1025
1116,168
1117,707
1118,773
1119,589
1120,973
1121,865
1122,122
1123,65
1124,1161
1125,614
1126,72
1127,1282
1128,1618
1129,261
1130,1616
1131,1907
1132,1564
1133,1549
1134,473
1135,1882
1136,1378
1137,335
1138,917
1139,479
1140,1118
1141,1621
1142,1217
1143,7
1144,150
1145,999
1146,944
1147,829
1148,1455
1149,1051
1150,346
1151,665
