,0
684,1001
685,1465
686,1330
687,1242
688,1691
689,41
690,661
691,550
692,858
693,921
694,571
695,1089
696,1510
697,425
698,113
699,1016
700,109
701,641
702,1665
703,241
704,1757
705,338
706,148
707,1609
708,957
709,1077
710,1263
711,1397
712,507
713,931
714,1033
715,710
716,577
717,709
718,716
719,1864
720,1588
721,810
722,1185
723,1308
724,834
725,1911
726,1289
727,692
728,1334
729,1794
730,88
731,268
732,1160
733,575
734,1101
735,1785
736,543
737,714
738,1530
739,1881
740,672
741,28
742,1687
743,809
744,792
745,1513
746,1827
747,867
748,1867
749,77
750,1478
751,1896
752,847
753,353
754,53
755,421
756,947
757,131
758,1698
759,1577
760,240
761,980
762,977
763,869
764,1813
765,1426
766,1688
767,169
768,1515
769,545
770,309
771,1157
772,500
773,359
774,1663
775,1309
776,1815
777,293
778,764
779,104
780,946
781,1457
782,1346
783,16
784,139
785,189
786,1286
787,1437
788,116
789,199
790,1029
791,349
792,358
793,1183
794,1194
795,1854
796,1347
797,1259
798,389
799,92
800,838
801,263
802,1745
803,1002
804,1372
805,940
806,733
807,1218
808,566
809,1032
810,1634
811,1627
812,172
813,832
814,1149
815,484
816,1539
817,1755
818,933
819,334
820,1079
821,765
822,754
823,992
824,1216
825,1792
826,1908
827,712
828,831
829,439
830,595
831,1855
832,1743
833,1264
834,607
835,13
836,236
837,743
838,833
839,830
840,705
841,1681
842,1488
843,788
844,963
845,143
846,1617
847,1104
848,285
849,568
850,482
851,915
852,1076
853,333
854,1402
855,1252
856,698
857,1822
858,1105
859,870
860,881
861,1800
862,329
863,1057
864,145
865,538
866,244
867,774
868,1177
869,1277
870,863
871,1766
872,286
873,501
874,23
875,1657
876,842
877,1721
878,1641
879,1048
880,272
881,526
882,1901
883,1894
884,995
885,1182
886,737
887,405
888,591
889,1869
890,498
891,321
892,1070
893,339
894,1461
895,669
896,1055
897,1605
898,1616
899,1293
900,215
901,310
902,303
903,851
904,594
905,1374
906,1689
907,1331
908,1249
909,373
910,1418
911,1549
912,924
913,27
914,663
915,1378
916,668
917,1084
918,281
919,917
920,896
921,261
922,65
923,481
924,632
925,1014
926,393
927,1798
928,445
929,47
930,1880
931,1603
932,255
933,419
934,1371
935,1557
936,768
937,34
938,1408
939,1655
940,1025
941,1878
942,198
943,306
944,257
945,1196
946,740
947,1208
948,1907
949,282
950,1148
951,1781
952,556
953,1621
954,1494
955,1809
956,1443
957,1304
958,796
959,909
960,1673
961,472
962,299
963,1295
964,59
965,223
966,324
967,717
968,812
969,967
970,508
971,72
972,1107
973,936
974,1594
975,497
976,667
977,274
978,1882
979,1490
980,450
981,1731
982,238
983,707
984,10
985,410
986,1451
987,1370
988,1678
989,1835
990,369
991,1883
992,1613
993,14
994,932
995,175
996,1310
997,1235
998,467
999,1905
1000,898
1001,736
1002,574
1003,473
1004,1733
1005,875
1006,1193
1007,346
1008,226
1009,248
1010,1031
1011,459
1012,1628
1013,1778
1014,288
1015,645
1016,1529
1017,1012
1018,296
1019,1173
1020,1851
1021,1375
1022,1893
1023,1406
1024,593
1025,1409
1026,708
1027,589
1028,1118
1029,1121
1030,1860
1031,1292
1032,1762
1033,1294
1034,466
1035,416
1036,398
1037,1305
1038,1389
1039,39
1040,848
1041,1845
1042,155
1043,1810
1044,624
1045,1166
1046,636
1047,1445
1048,1879
1049,266
1050,259
1051,1897
1052,772
1053,193
1054,623
1055,1368
1056,1381
1057,1278
1058,1051
1059,614
1060,1567
1061,1659
1062,1008
1063,1038
1064,227
1065,829
1066,1716
1067,1900
1068,1872
1069,1311
1070,843
1071,859
1072,725
1073,1693
1074,493
1075,158
1076,846
1077,1135
1078,98
1079,1583
1080,665
1081,1396
1082,1338
1083,1321
1084,1455
1085,722
1086,362
1087,1138
1088,1712
1089,973
1090,738
1091,893
1092,464
1093,822
1094,1436
1095,1587
1096,1154
1097,168
1098,1610
1099,1658
1100,1328
1101,1411
1102,1654
1103,496
1104,83
1105,1912
1106,70
1107,1284
1108,1799
1109,1618
1110,1612
1111,1790
1112,696
1113,1498
1114,426
1115,1886
1116,69
1117,949
1118,457
1119,918
1120,944
1121,965
1122,97
1123,1432
1124,81
1125,1017
1126,93
1127,1509
1128,1541
1129,962
1130,1684
1131,1296
1132,1146
1133,174
1134,794
1135,839
1136,1501
1137,746
1138,1217
1139,1566
1140,563
1141,958
1142,1645
1143,221
1144,433
1145,128
1146,1553
1147,1037
1148,150
1149,695
1150,802
1151,163
