,0
505,1085
506,914
507,1471
508,811
509,1450
510,108
511,1218
512,1807
513,1685
514,294
515,106
516,826
517,0
518,1001
519,402
520,838
521,862
522,1197
523,1269
524,1805
525,1094
526,1244
527,442
528,1089
529,557
530,1759
531,253
532,677
533,1086
534,183
535,82
536,1384
537,1732
538,1175
539,680
540,510
541,662
542,792
543,1112
544,888
545,666
546,1746
547,1836
548,1760
549,698
550,1431
551,1183
552,1163
553,113
554,1461
555,986
556,1028
557,1463
558,308
559,1737
560,575
561,352
562,847
563,855
564,105
565,1203
566,837
567,599
568,300
569,615
570,137
571,521
572,933
573,355
574,1216
575,25
576,1206
577,350
578,210
579,894
580,103
581,1313
582,952
583,1281
584,1686
585,192
586,1271
587,576
588,437
589,1892
590,213
591,1078
592,462
593,1421
594,748
595,286
596,760
597,277
598,588
599,1202
600,1114
601,1727
602,1869
603,1692
604,477
605,1228
606,1563
607,712
608,154
609,138
610,1656
611,1358
612,1392
613,30
614,1792
615,1824
616,149
617,960
618,710
619,1447
620,225
621,1895
622,115
623,1891
624,469
625,630
626,131
627,331
628,140
629,906
630,535
631,1439
632,1717
633,1734
634,825
635,912
636,1906
637,1470
638,935
639,1575
640,980
641,1380
642,524
643,1274
644,1533
645,1233
646,397
647,552
648,321
649,1080
650,969
651,702
652,412
653,1756
654,1914
655,1291
656,1210
657,801
658,468
659,1417
660,332
661,1452
662,1018
663,681
664,1913
665,347
666,204
667,1554
668,1695
669,1115
670,1106
671,390
672,842
673,1011
674,1168
675,170
676,877
677,606
678,1829
679,1153
680,1364
681,1182
682,351
683,1179
684,919
685,590
686,1324
687,120
688,1157
689,752
690,348
691,1482
692,803
693,1497
694,37
695,374
696,856
697,1908
698,1005
699,1492
700,1811
701,1440
702,1072
703,861
704,314
705,1272
706,165
707,325
708,1125
709,1336
710,1032
711,1571
712,451
713,607
714,1437
715,972
716,243
717,1565
718,570
719,21
720,224
721,1631
722,284
723,1369
724,793
725,1365
726,834
727,33
728,1609
729,1624
730,320
731,983
732,197
733,139
734,1817
735,1068
736,1251
737,1592
738,613
739,1096
740,58
741,1460
742,530
743,1536
744,1775
745,631
746,176
747,1590
748,313
749,157
750,523
751,1092
752,957
753,617
754,1593
755,1896
756,751
757,1162
758,583
759,835
760,470
761,827
762,868
763,1765
764,639
765,1219
766,1046
767,1863
768,441
769,689
770,1720
771,1671
772,742
773,75
774,191
775,1647
776,133
777,151
778,484
779,1048
780,363
781,357
782,298
783,1706
784,1229
785,341
786,1424
787,1177
788,1825
789,1749
790,647
791,135
792,1691
793,1904
794,1104
795,1641
796,1523
797,1663
798,506
799,38
800,1510
801,963
802,1742
803,938
804,864
805,1600
806,788
807,364
808,104
809,1101
810,682
811,1780
812,12
813,1748
814,719
815,1520
816,602
817,162
818,1176
819,166
820,926
821,276
822,1227
823,1858
824,1857
825,36
826,1044
827,1387
828,1785
829,273
830,305
831,565
832,560
833,612
834,1123
835,1134
836,841
837,1864
838,1211
839,483
840,673
841,756
842,1262
843,1588
844,382
845,755
846,124
847,1131
848,1363
849,94
850,1853
851,1820
852,1478
853,956
854,544
855,998
856,1555
857,377
858,1707
859,141
860,921
861,988
862,817
863,1215
864,1848
865,1102
866,1597
867,1677
868,1723
869,866
870,885
871,280
872,1530
873,592
874,316
875,471
876,1231
877,734
878,63
879,757
880,434
881,142
882,74
883,1116
884,661
885,435
886,1828
887,660
888,543
889,731
890,68
891,1322
892,1617
893,486
894,743
895,1249
896,773
897,528
898,346
899,1566
900,685
901,659
902,1603
903,1501
904,1823
905,4
906,1436
907,918
908,898
909,846
910,83
911,206
912,1878
913,472
914,438
915,974
916,1293
917,310
918,299
919,122
920,594
921,303
922,466
923,871
924,553
925,65
926,1541
927,1037
928,707
929,1883
930,708
931,1561
932,323
933,1410
934,1305
935,1401
936,1148
937,1409
938,1655
939,1621
940,1871
941,1217
942,393
943,1628
944,1328
945,839
946,1819
947,1490
948,467
949,1375
950,598
951,55
952,814
953,175
954,1255
955,495
956,1064
957,1050
958,663
959,1294
960,738
961,496
962,1374
963,1235
964,1451
965,843
966,385
967,436
968,1408
969,1643
970,909
971,1411
972,1012
973,973
974,1390
975,794
976,1786
977,398
978,1659
979,564
980,399
981,255
982,932
983,98
984,1610
985,1398
986,464
987,634
988,1684
989,128
990,780
991,1282
992,684
993,97
994,168
995,1107
996,282
997,1147
998,379
999,851
1000,369
1001,1246
1002,574
1003,1716
1004,1074
1005,725
1006,1549
1007,254
1008,445
1009,985
1010,1278
1011,865
1012,1156
1013,582
1014,426
1015,1208
1016,802
1017,1146
1018,1360
1019,1496
1020,993
1021,581
1022,14
1023,185
1024,1061
1025,965
1026,493
1027,219
1028,1154
1029,1604
1030,951
1031,897
1032,1790
1033,1798
1034,1890
1035,1193
1036,1310
1037,99
1038,1331
1039,848
1040,327
1041,1810
1042,1406
1043,624
1044,1551
1045,1654
1046,1494
1047,1818
1048,1038
1049,1877
1050,1553
1051,1779
1052,713
1053,1276
1054,5
1055,1004
1056,1528
1057,1690
1058,579
1059,1499
1060,362
1061,163
1062,1498
1063,561
1064,100
1065,1014
1066,70
1067,636
1068,944
1069,1381
1070,288
1071,1135
1072,281
1073,373
1074,1138
1075,7
1076,1669
1077,223
1078,1747
1079,1851
1080,1893
1081,701
1082,1701
1083,1212
1084,459
1085,1587
1086,121
1087,1531
1088,1388
1089,1297
1090,324
1091,1311
1092,27
1093,306
1094,311
1095,174
1096,457
1097,416
1098,39
1099,1880
1100,1781
1101,1239
1102,1466
1103,1166
1104,1511
1105,893
1106,1479
1107,479
1108,1567
1109,1084
1110,1762
1111,1907
1112,110
1113,1897
1114,335
1115,1319
1116,896
1117,901
1118,768
1119,1132
1120,81
1121,1564
1122,1912
1123,614
1124,1017
1125,1733
1126,266
1127,829
1128,729
1129,508
1130,1876
1131,188
1132,805
1133,201
1134,1241
1135,9
1136,1323
1137,1476
1138,1899
1139,1226
1140,767
1141,1368
1142,1689
1143,999
1144,43
1145,796
1146,1418
1147,939
1148,1054
1149,227
1150,34
1151,964
