,0
798,997
799,1165
800,200
801,15
802,339
803,1906
804,714
805,1315
806,8
807,141
808,586
809,1347
810,1100
811,1619
812,1454
813,1128
814,151
815,791
816,959
817,342
818,904
819,1848
820,1351
821,406
822,45
823,1686
824,58
825,74
826,930
827,147
828,741
829,1794
830,1601
831,1639
832,947
833,414
834,830
835,329
836,0
837,1820
838,765
839,1073
840,1898
841,148
842,471
843,2
844,501
845,338
846,1267
847,229
848,236
849,1827
850,159
851,22
852,905
853,1450
854,1523
855,1703
856,1326
857,1280
858,1190
859,1751
860,1093
861,210
862,1363
863,315
864,20
865,545
866,1220
867,1629
868,68
869,1662
870,585
871,923
872,1065
873,359
874,384
875,966
876,1538
877,1116
878,1327
879,745
880,431
881,698
882,781
883,1314
884,131
885,1752
886,674
887,1207
888,1745
889,1525
890,386
891,640
892,676
893,1719
894,1094
895,1490
896,1161
897,373
898,1031
899,1304
900,695
901,1882
902,69
903,1360
904,456
905,1321
906,9
907,455
908,1507
909,34
910,1146
911,909
912,987
913,1297
914,59
915,939
916,1498
917,1705
918,1278
919,324
920,1841
921,310
922,1595
923,1171
924,1835
925,4
926,1103
927,634
928,1003
929,623
930,1501
931,248
932,1907
933,288
934,1436
935,593
936,14
937,1534
938,1528
939,1184
940,776
941,897
942,1786
943,1138
944,901
945,924
946,1295
947,632
948,848
949,335
950,111
951,1341
952,767
953,999
954,223
955,973
956,1208
957,1476
958,1594
959,1107
960,1682
961,1845
962,65
963,564
964,1529
965,1655
966,1398
967,261
968,81
969,1025
970,47
971,215
972,511
973,1712
974,1432
975,1708
976,1778
977,1799
978,39
979,433
980,1551
981,1852
982,266
983,1779
984,1643
985,1193
986,1876
987,238
988,496
989,780
990,1669
991,1632
992,875
993,419
994,5
995,467
996,274
997,1877
998,1004
999,1027
1000,1872
1001,1628
1002,1621
1003,1416
1004,1319
1005,746
1006,1411
1007,168
1008,1371
1009,713
1010,1292
1011,1401
1012,1871
1013,1323
1014,1406
1015,1886
1016,843
1017,453
1018,1311
1019,1880
1020,369
1021,10
1022,865
1023,110
1024,399
1025,1549
1026,1859
1027,1147
1028,1897
1029,528
1030,1284
1031,624
1032,479
1033,1338
1034,323
1035,299
1036,1564
1037,962
1038,1007
1039,851
1040,1217
1041,43
1042,1241
1043,1409
1044,667
1045,1567
1046,951
1047,7
1048,1389
1049,1038
1050,508
1051,1276
1052,1612
1053,1496
1054,594
1055,1064
1056,1226
1057,796
1058,1747
1059,497
1060,740
1061,1819
1062,944
1063,1375
1064,472
1065,1118
1066,206
1067,1282
1068,1618
1069,1610
1070,1879
1071,967
1072,1050
1073,1430
1074,457
1075,1074
1076,1673
1077,426
1078,859
1079,1818
1080,669
1081,262
1082,687
1083,55
1084,185
1085,533
1086,438
1087,665
1088,1296
1089,70
1090,985
1091,1645
1092,1878
1093,1325
1094,893
1095,932
1096,1850
1097,589
1098,466
1099,1374
1100,447
1101,814
1102,1531
1103,1173
1104,459
1105,1900
1106,725
1107,722
1108,579
1109,1658
1110,812
1111,188
1112,729
1113,1689
1114,1587
1115,1212
1116,450
1117,208
1118,1605
1119,221
1120,1659
1121,1418
1122,31
1123,574
1124,965
1125,1860
1126,1809
1127,717
1128,493
1129,1443
1130,1883
1131,410
1132,553
1133,100
1134,481
1135,1731
1136,1294
1137,1798
1138,1012
1139,1370
1140,556
1141,1381
1142,736
1143,936
1144,219
1145,1166
1146,684
1147,685
1148,1049
1149,282
1150,1084
1151,1403
